"CallerIPAddress";"Resource";"ResourceGroup";"ResourceId";"ResourceType";"ResultType";"OperationName";"requestUri_s";"ResultSignature";"clientInfo_s";"httpStatusCode_d";"identity_claim_http_schemas_xmlsoap_org_ws_2005_05_identity_claims_upn_s";"Count";"AllowPublicAccess";"IPwhitelist";"VnetRules";"PrivateEndpoint";"ApplicationContact";"AppOwner"
"10.203.170.57";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-xgfe-cm-db01-policy-id/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"708";"False";"";"10.203.168.0/21";"";"";""
"10.203.168.5";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-xgfe-cm-db01-xgfe-cm-pwd/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"2089";"False";"";"10.203.168.0/21";"";"";""
"10.203.169.31";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-xgfe-cm-db01-xgfe-cm-pwd/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"3001";"False";"";"10.203.168.0/21";"";"";""
"10.203.169.172";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cm-iaas-jdbc-pwd01/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1473";"False";"";"10.203.168.0/21";"";"";""
"10.203.169.31";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cmaml-db01-id/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1246";"False";"";"10.203.168.0/21";"";"";""
"10.203.170.57";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-xgfe-cm-db01-xgfe-cm-pwd/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"704";"False";"";"10.203.168.0/21";"";"";""
"10.203.170.57";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cm-iaas-jdbc-pwd01/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"705";"False";"";"10.203.168.0/21";"";"";""
"10.203.168.5";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cm-iaas-jdbc-id01/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"846";"False";"";"10.203.168.0/21";"";"";""
"10.203.169.31";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cm-iaas-jdbc-pwd01/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1764";"False";"";"10.203.168.0/21";"";"";""
"10.203.169.31";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cmaml-db01-pwd/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1249";"False";"";"10.203.168.0/21";"";"";""
"10.203.168.5";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cm-kv02-pwd/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"197";"False";"";"10.203.168.0/21";"";"";""
"10.203.170.57";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cm-iaas-jdbc-id01/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"708";"False";"";"10.203.168.0/21";"";"";""
"10.203.169.31";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cm-iaas-jdbc-id01/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1767";"False";"";"10.203.168.0/21";"";"";""
"10.203.168.5";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cm-kv02-id/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"199";"False";"";"10.203.168.0/21";"";"";""
"10.203.169.172";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-xgfe-cm-db01-xgfe-cm-pwd/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1472";"False";"";"10.203.168.0/21";"";"";""
"10.203.169.172";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-xgfe-cm-db01-policy-id/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1475";"False";"";"10.203.168.0/21";"";"";""
"10.203.169.172";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cm-iaas-jdbc-id01/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1475";"False";"";"10.203.168.0/21";"";"";""
"10.203.169.172";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-xgfe-cm-db01-xgfe-cm-id/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1473";"False";"";"10.203.168.0/21";"";"";""
"10.203.168.5";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cmaml-db01-id/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1241";"False";"";"10.203.168.0/21";"";"";""
"10.203.171.83";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cm-kv02-id/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1041";"False";"";"10.203.168.0/21";"";"";""
"10.203.171.83";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-xgfe-cm-db01-policy-id/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1217";"False";"";"10.203.168.0/21";"";"";""
"10.203.171.83";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cm-kv02-pwd/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1044";"False";"";"10.203.168.0/21";"";"";""
"10.203.171.83";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-xgfe-cm-db01-policy-pwd/?api-version=2016-10-01";"OK";"Go/go1.16.4 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v52.3.0 keyvault/2016-10-01 csi-secrets-store/0.0.16 (linux/amd64) 77f7688/2021-06-10-18:36";"200";"";"1216";"False";"";"10.203.168.0/21";"";"";""
"20.93.89.114";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"VaultGet";"https://centralindia.management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-xgfecm-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-cmo-vlt01?api-version=2022-07-01&MaskCMKEnabledProperties=true";"OK";"AzureResourceGraph.PartialSyncIngestionService.global/1.22.1.762";"200";"";"1";"False";"";"10.203.168.0/21";"";"";""
"165.225.234.205";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"VaultGet";"https://management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-eas-n-xgfecm-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-cmo-vlt01?api-version=2019-09-01";"OK";"azure-resource-manager/2.0";"200";"";"1";"False";"";"10.203.168.0/21";"";"";""
"20.93.89.114";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"VaultGet";"https://eastasia.management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-xgfecm-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-cmo-vlt01?api-version=2022-07-01&MaskCMKEnabledProperties=true";"OK";"AzureResourceGraph.PartialSyncIngestionService.global/1.22.1.762";"200";"";"1";"False";"";"10.203.168.0/21";"";"";""
"10.203.170.57";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-xgfe-cm-db01-xgfe-cm-id/?api-version=2016-10-01";"OK";"Go/go1.18.5 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v66.0.0 keyvault/2016-10-01 csi-secrets-store/v1.3.0 (linux/amd64) babc025/2022-08-11-23:19";"200";"";"4818";"False";"";"10.203.168.0/21";"";"";""
"10.203.170.57";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-xgfe-cm-db01-xgfe-cm-pwd/?api-version=2016-10-01";"OK";"Go/go1.18.5 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v66.0.0 keyvault/2016-10-01 csi-secrets-store/v1.3.0 (linux/amd64) babc025/2022-08-11-23:19";"200";"";"4818";"False";"";"10.203.168.0/21";"";"";""
"10.203.170.57";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cmaml-db01-id/?api-version=2016-10-01";"OK";"Go/go1.18.5 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v66.0.0 keyvault/2016-10-01 csi-secrets-store/v1.3.0 (linux/amd64) babc025/2022-08-11-23:19";"200";"";"1831";"False";"";"10.203.168.0/21";"";"";""
"10.203.170.57";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cmaml-db01-pwd/?api-version=2016-10-01";"OK";"Go/go1.18.5 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v66.0.0 keyvault/2016-10-01 csi-secrets-store/v1.3.0 (linux/amd64) babc025/2022-08-11-23:19";"200";"";"1831";"False";"";"10.203.168.0/21";"";"";""
"10.203.170.57";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cm-iaas-jdbc-id01/?api-version=2016-10-01";"OK";"Go/go1.18.5 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v66.0.0 keyvault/2016-10-01 csi-secrets-store/v1.3.0 (linux/amd64) babc025/2022-08-11-23:19";"200";"";"2987";"False";"";"10.203.168.0/21";"";"";""
"10.203.170.57";"KV-HK01-EAS-U-CMO-VLT01";"RG-HK01-EAS-N-XGFECM-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-XGFECM-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-CMO-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-cmo-vlt01.vault.azure.net/secrets/secret-hk01-eas-u-cm-iaas-jdbc-pwd01/?api-version=2016-10-01";"OK";"Go/go1.18.5 (amd64-linux) go-autorest/v14.2.1 Azure-SDK-For-Go/v66.0.0 keyvault/2016-10-01 csi-secrets-store/v1.3.0 (linux/amd64) babc025/2022-08-11-23:19";"200";"";"2987";"False";"";"10.203.168.0/21";"";"";""
